p	form_index	Kmax	min_k	represented_ks	count	k	status	decision	nodes	witness	value	gcd	method
71	71	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	26	[-4, -2, -3, -1, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	72	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	72	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	72	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	6	[0, -1, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	72	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[-1, -2, 0, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	72	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	16	[1, -1, 0, 0, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	72	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	11	[0, -2, -1, -1, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	73	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	73	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	73	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, -1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	73	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	147	[0, 0, 2, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	73	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	43	[-2, -2, -1, 0, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	73	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	40	[-6, -3, 0, -2, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	74	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	74	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	74	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	6	[0, 0, -1, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	74	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[1, 1, -3, -1, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	74	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[2, 1, -5, -3, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	74	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	6	[3, 2, -9, -2, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	75	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	75	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	75	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, -1, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	75	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	187	[-1, -3, 2, -2, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	75	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	221	[-2, -4, 1, -2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	75	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[-2, -3, 1, -3, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	76	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	76	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	76	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	12	[-1, 1, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	76	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[-2, 0, 0, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	76	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	7	[-4, 0, 1, -2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	76	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	9	[-5, 3, 1, -4, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	77	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	77	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[0, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	77	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	14	[0, -2, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	77	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	9	[0, -3, 0, -2, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	77	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[0, -7, -2, -3, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	77	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	25	[-3, -8, -3, -5, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	78	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	78	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	78	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	78	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	209	[-3, -1, -1, -1, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	78	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	205	[-4, 1, -2, -2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	78	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	40	[-5, 0, 0, -2, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	79	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	79	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	79	5	1	[1, 3, 4, 5]	4	2	NOT_FOUND	NO_EXACT	42		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	79	5	1	[1, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[-2, -1, 0, 0, -2]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	79	5	1	[1, 3, 4, 5]	4	4	FOUND	YES_EXACT	99	[-3, -4, 2, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	79	5	1	[1, 3, 4, 5]	4	5	FOUND	YES_EXACT	68	[-5, -5, 2, 2, -8]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	80	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	80	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	80	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	6	[0, 0, -1, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	80	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	8	[1, -2, 0, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	80	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	28	[2, -2, 0, -4, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	80	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	26	[1, -3, -5, -7, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	81	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	81	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	81	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	9	[1, -1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	81	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	6	[1, -3, -1, 1, 1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	81	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	46	[4, -6, -2, 1, 2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	81	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	10	[4, -12, -4, 4, 1]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	82	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	82	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	82	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	8	[0, 0, 1, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	82	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	26	[0, 0, 2, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	82	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	8	[-1, -2, -1, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	82	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	8	[1, -2, 1, -1, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	83	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	83	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	83	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, 0, -1, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	83	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[0, -1, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	83	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	15	[-1, -1, 1, -3, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	83	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	15	[-1, -1, 1, -3, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	84	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	84	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	84	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	7	[0, 0, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	84	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	9	[-1, -1, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	84	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[-1, -3, 1, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	84	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	15	[-1, -4, 0, 1, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	85	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	85	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	85	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	10	[0, -1, 1, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	85	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	8	[-1, 0, 0, -2, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	85	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	6	[0, -2, 0, -4, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	85	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	13	[1, -4, 0, -6, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	86	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	86	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	86	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	8	[-1, 1, 0, -1, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	86	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	7	[-1, 1, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	86	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[0, 0, 0, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	86	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	165	[-2, 2, 1, -1, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	87	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	87	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	87	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	9	[-1, -1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	87	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[-1, 0, 0, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	87	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	7	[-2, -1, 1, -2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	87	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[-1, -3, 0, -2, -5]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	88	5	2	[2, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	88	5	2	[2, 3, 4, 5]	4	1	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	88	5	2	[2, 3, 4, 5]	4	2	FOUND	YES_EXACT	7	[0, 0, -1, 0, -1]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	88	5	2	[2, 3, 4, 5]	4	3	FOUND	YES_EXACT	12	[-1, -1, -2, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	88	5	2	[2, 3, 4, 5]	4	4	FOUND	YES_EXACT	18	[-2, 0, -5, 2, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	88	5	2	[2, 3, 4, 5]	4	5	FOUND	YES_EXACT	6	[-5, -1, -10, 2, -2]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	89	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	89	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	89	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	11	[-1, 0, 0, 0, -1]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	89	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	11	[0, 0, -2, 1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	89	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	20	[-1, 2, -4, 0, -2]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	89	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[-2, -1, -9, 1, -2]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	90	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	90	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	90	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[0, 0, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	90	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	26	[-1, -2, -1, 0, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	90	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[-2, 0, -2, -2, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	90	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	30	[-2, 5, -2, -3, -7]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	91	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	91	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	91	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, -1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	91	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[-1, -1, -1, -1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	91	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[0, -1, 0, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	91	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	30	[1, -2, -1, -2, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	92	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	92	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	92	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	9	[-1, -2, 1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	92	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	199	[-3, -3, 1, 0, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	92	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[-5, -1, 1, -2, -1]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	92	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	6	[-2, 0, 2, -4, -3]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	93	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	93	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	93	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	6	[-1, -1, -1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	93	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	6	[-1, 0, -2, -1, 0]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	93	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[-2, -1, -1, -3, 0]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	93	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	9	[-2, -1, -3, -6, 0]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	94	5	1	[1, 2, 3, 4, 5]	5	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	94	5	1	[1, 2, 3, 4, 5]	5	1	FOUND	YES_EXACT	6	[-1, 0, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	94	5	1	[1, 2, 3, 4, 5]	5	2	FOUND	YES_EXACT	9	[0, -1, 1, 0, 0]	16	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	94	5	1	[1, 2, 3, 4, 5]	5	3	FOUND	YES_EXACT	17	[0, -2, 1, 1, -1]	64	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	94	5	1	[1, 2, 3, 4, 5]	5	4	FOUND	YES_EXACT	6	[-1, -2, 1, -1, -3]	256	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	94	5	1	[1, 2, 3, 4, 5]	5	5	FOUND	YES_EXACT	8	[-2, -5, 2, 0, -6]	1024	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	95	5	1	[1, 3, 4, 5]	4	0	NOT_FOUND	NO_EXACT	6		nothing	nothing	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
71	95	5	1	[1, 3, 4, 5]	4	1	FOUND	YES_EXACT	6	[-1, -1, 0, 0, 0]	4	1	LLL + Fincke-Pohst / Kannan-style ellipsoid search [BigFloat-safe]
